1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
1.0
0.99997
1.0
1.0
0.99985
0.99982
0.99997
0.99958
0.99924
0.99866
0.99671
0.99675
0.99551
0.99365
0.98985
0.98832
0.98557
0.98023
0.97502
0.97152
0.96929
0.96366
0.9575
0.94009
0.94294
0.93628
0.92445
0.91904
0.91209
0.90388
0.90378
0.87661
0.85933
0.85597
0.8321
0.81436
0.78817
0.75965
0.72862
0.72522
0.67779
0.6422
0.59797
0.54691
0.49748
0.4339
0.4179
0.37129
0.33702
0.32307
0.28338
0.2647
0.25778
0.19723
0.18709
0.18325
0.14706
0.14275
0.10305
0.09933
0.07987
0.06643
0.0614
0.06185
0.05386
0.04649
0.05953
0.05094
0.027
0.03802
0.02692
0.02098
0.01878
0.01978
0.01757
0.01682
0.01531
0.00737
0.00561
0.00659
0.00465
0.00536
0.00604
0.00648
0.00103
0.00233
0.00207
0.00415
0.00182
0.00021
0.0
0.00021
0.00021
0.0
0.0
0.0
0.0
0.00093
0.0
0.00017
0.00036
0.00021
0.0
0.0
0.0
0.0
0.0
